recorder_uuid,type,system_file_name,file_name,full_path,domain,topic,scenario,transcript,duration,size_bytes,microphone_device_id,microphone_label,signal_to_noise_ratio,word_count,prompt_id,document_id,paragraph_index,sentence_index,personal_information,file,entrykey
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744265780.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0005.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/Health/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0005.wav,Health,Smoking,"COVID-19 Complications","E re bula matlho mo go tseo re neng re sa di bone gore re kgone go tlhaloganya dikgwetlho tse re tobaneng le tsona botoka.",11.216292,1076842,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,39.09,25,vkz-e301294b-2f79-487f-9a6b-786a3a19cafe,vkz-f10816f0-e99e-42db-8004-dd705be29c48,1,22,"['PERSON', 'LOCATION']",2020-06-ed1_00_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744265854.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0006.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/Health/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0006.wav,Health,Inclusion,"World Down Syndrome","Re tshitshinya gore gonne le kgato e e matsetseleko fa go tla mo dikgatong tsa go batla motlhankedi wa puso le tsa go mo thapa, tsa go ba ruta ka tirelopuso le tsa go sekaseka ka fao modiredipuso a dirileng tiro ya gagwe ka teng.",25.348625,2433546,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,39.09,45,vkz-5c604efb-d447-4f49-beaf-37a285ceacc4,vkz-40d69a50-e7e2-4c1f-aa79-4cbd904d0708,17,1,"['PERSON', 'LOCATION']",2021-03-ed2_00_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744265998.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0007.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/Health/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0007.wav,Health,Corruption,"Combatting State Capture","Letsatsi la go Keteka Dikgato tsa ditiragalo tsa go Thibela go Ipolaya le thankgolotswe ka di 10 Lwetse 2003 ke Mokgatlho wa Boditšhabatšhaba wa go Thibela Ditiragalo tsa go Ipolaya (IASP).",20.626271,1980200,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,39.09,31,vkz-e2eb116d-3919-4c24-8642-d5c190ff471f,vkz-58f72d63-fdf9-4217-b112-673b5402ec81,1,4,"['PERSON', 'IN_PAN', 'DATE_TIME', 'LOCATION']",2021-09-ed1_00_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744266073.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0008.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/Health/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-Health-0008.wav,Health,Lockdown,"Enduring enforced isolation","Jaaka go lekola le go dira diteko ka bolwetse jono go tsweletse go atolosiwa, palo ya bao ba tshwaeditsweng ka fa nageng ya Aforika Borwa go solofetswe gore e tla tswelela go oketsega.",19.816938,1902504,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,39.09,33,vkz-63bb81d8-9ec3-4609-8609-3d09bc2bd94a,vkz-6a2469cd-4131-49ef-9a39-636b0cd70fb1,0,2,"['PERSON', 'LOCATION']",2020-04-ed1_01_tsn.txt,
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744095375.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0001.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0001.wav,Agriculture,Promotion,"Crop marketing plans","Thekiso ke tiragalo ya ditiragalo tsa dikgwebo tsotlhe e e tsamaelanang le go elela ga dilo le ditiragalo (mo ke mmidi) go tloga mo dilo tsa bolemirui di ungwang go fitlhelela mo di leng mo diatleng tsa ba ba di dirisang, ke gore baji.",22.053333,2117198,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,59.80,44,pula-imvula-a17b876d-f91a-47c0-8149-95295b65d1e0,pula-imvula-e244c398-2e0f-4ffc-bab5-3ab8dbbf7d9f,8,0,"['LOCATION', 'PERSON']","tsn_ABC ya thekiso ya kumo ya gago_Pula Imvula_201902na.txt",
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744095715.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0002.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0002.wav,Agriculture,Financing,"Farm equipment purchase","Dintlha tsa mathomo tse di tlhokang kelotlhoko ke gore a ruri o tlhoka go adima letlotlo, mme a o tlaa kgona go a busetsa mabapi le tshenyego e e leng teng.",13.478771,1294040,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,59.80,31,pula-imvula-d252c9b4-6233-41f3-a123-7b4e6a0b455c,pula-imvula-b405b327-9d24-4207-b01a-d5a62fed8e66,12,1,"['LOCATION', 'PERSON']","tsn_A ke dirisa letlotlo la kwa ntle kgotsa nnyaa_Pula Imvula_201808na.txt",
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744098096.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0003.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0003.wav,Agriculture,Landownership,"Farm size management","Ka dingwaga tsa 2012/2013 re robile korong e ntsinyana mo diheketareng tse 190. Mme ka dingwaga tsa 2013/2014 re bone thobo e pila mo diheketareng tse 250.",30.102854,2889952,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,54.59,23,pula-imvula-80656054-7507-4139-8722-a6b04abeb0c3,pula-imvula-a3477080-3da9-4edb-9a6c-18cd4309b584,17,1,['PERSON'],"tsn_Grain SA e bua le … Terasete ya Ganzekraal_Pula Imvula_201602na.txt",
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744098752.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0004.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0004.wav,Agriculture,Improvement,"Crop failure analysis","Ka go dirisa dikitso tse o di tshotseng, o ka kgona go swetsa ka dintlha tse di leng botlhokwa mabapi le tekanyetso ya tiriso ya madi mo polaseng ya gago.",12.624646,1212044,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,54.59,30,pula-imvula-2f2e336c-cd51-4e0b-a0f3-d9d77138d405,pula-imvula-8ba9e2bb-1f58-48af-bf69-b6fc613ac8d5,52,1,"['LOCATION', 'PERSON']","tsn_A o tswelela pele - Kwala tsotlhe go nna le kitso_Pula Imvula_201905na.txt",
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744098921.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0005.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0005.wav,Agriculture,Illumination,"Greenhouse lighting optimization","Setlhophathutano sa Khanyayo se ntse Lesego la go tsenela Khoso ya Tlhagiso mo Mmiding.",8.128000,780366,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,54.59,14,pula-imvula-b987a9cc-d414-451d-adfc-1c88ac8b6857,pula-imvula-c824d0f1-334e-400d-87ae-775712804e77,25,1,['LOCATION'],"tsn_Tsepamisomogopolo mo Setlhophathutanong sa Khanyayo_Pula Imvula_201108na.txt",
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744099440.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0006.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0006.wav,Agriculture,Meteorology,"Crop yield prediction","E le sekao, balemirui ba bangwe ba kwa Kapabophirima ba fetotse masimo a diapole a bona go masimo a diterebe mo go fokotsang bokana ba metsi a a tlhokiwang e bile diterebe di kgona bolelo ba dithempereitšha tse di kwa godimo go gaisa diapole.",20.711625,1988394,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,54.59,45,pula-imvula-a18f589e-7373-42c0-975d-65475990c4b0,pula-imvula-b77673ea-2644-4efe-91a2-b9fa12463baa,25,1,"['LOCATION', 'PERSON']","tsn_A go mosola go lebelela polelopele ya seemo sa bosa_Pula Imvula_201901na.txt",
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744099708.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0007.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0007.wav,Agriculture,Discipline,"Farm management practices","Mme ga o na kgethololo. O tshwanetse go laola badiredi ba gago ka tshwanelo, buisana le bona ka tshwanelo mme aga kutlwano gare ga bona le wena ka go dirisa go tlotlana.",15.851813,1521852,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,40.87,32,pula-imvula-41934401-b249-4a8f-a5ba-d6a17aee2adf,pula-imvula-44723a27-5a97-45d6-8ab4-7568a98ea676,27,2,"['LOCATION', 'PERSON']","tsn_Dirisa motheo o go laola batho e le moamuso sentle_Pula Imvula_201304na.txt",
b26661ad-058c-11f0-ac56-0242ac120003,scripted,recording-1744099856.wav,TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0008.wav,audio/TSN/b26661ad-058c-11f0-ac56-0242ac120003/scripted/Agriculture/TSN-b26661ad-058c-11f0-ac56-0242ac120003-SCR-Agriculture-0008.wav,Agriculture,Nitrogen-fixation,"Sustainable crop growth","Jalo, e le sekao, molemirui a ka jwala mofuta o le mongwe ka dingwaga tse pedi tse di latelanang jaaka mmidi mme ka ngwaga wa boraro a fetola go jwala disoya.",14.255083,1368566,1d6f7f08ed9977840bedf3119fe163977b796b83ee05f04bac13f77cfdcd0118,Speakerphone,40.87,31,pula-imvula-29daa789-3017-4ae5-95db-54e97d6d832d,pula-imvula-181cadb0-34c5-458b-9b5e-02a6f7958f10,5,0,"['LOCATION', 'PERSON', 'NRP']","tsn_Thefosano ya dijwalwa le tiriso ya mekento mo peong ya disoya_Pula Imvula_201607na.txt",
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269052.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0001.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0001.wav,General,Corruption,"Whistleblower murdered during corruption investigation","Dipaki tse di neelang ka tshedimosetso e e masisi ka ga bonweenwee ke ba tlhokomedi ba botlhokwa ba temokerasi ya rona.",10.349042,993586,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,21,vkz-3a6d53ba-19be-4a12-a044-fa0fbbeb2241,vkz-4e44d739-cc6b-44b3-afc9-68459fedd3dd,11,0,['PERSON'],2021-09-ed2_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269139.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0002.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0002.wav,General,Media,"Journalists support during pandemic lockdown.","Ditlamo tse dingwe tsa makwalodikgang di latlhegetswe ke 60% ya letseno mo matsatsing a fa re ne re le gone re tsena mo kgatong ya go sekega nakwana ditiro tsa ka fa nageng.",16.543417,1588246,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,32,vkz-57529a58-2b56-4b41-9bfb-423046e59185,vkz-e6eca44d-8f9c-4588-93d2-e74c85315825,10,1,"['PERSON', 'LOCATION']",2020-10-ed1_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269176.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0003.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0003.wav,General,comfort,,"Re bone wȇlȏtlasȇ mo mataraseng a bolaȏ.",5.016021,481616,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,9,wrdnt-9b245c0c-74c6-474a-8e64-9ef28a4ffd43,wrdnt-24c1f75b-7028-488d-b1c1-594dcd41ecca,,,,,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269257.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0004.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0004.wav,General,Isolation,"Returning to work post-COVID","Batho ba ba nang le COVID-19 ba ka tshwaetsa batho ba bangwe ka bolwetse jono jang?",6.865896,659204,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,16,vkz-eb6aec08-1f43-4fee-a971-9f6c2805f74e,vkz-49b487b3-054a-43d5-8f7b-83c1cb2e12ca,4,1,['PERSON'],2020-08-ed2_02_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269326.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0005.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0005.wav,General,Pandemic,"South Africa adjusts COVID-19 restrictions.","""Dikitsiso mo ntlheng eno di tla dirwa fela fa dipuisano di weditswe le lekala leno ka ga maemo a a farologaneng,"" go rialo Moporesitente.",16.668396,1600244,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,24,vkz-049efee6-679d-40cd-9e86-12c7df51084d,vkz-122a8bf2-276f-49b6-9814-507290b91f71,11,8,"['PERSON', 'LOCATION']",2020-06-ed2_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269374.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0006.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0006.wav,General,Protection,"New laws combat gender-based violence","sa baagi ba ba tshwenngwang ke ditiragalo tseno ba ikuela mo pusong gore e sireletse basadi le bana ba naga eno mo tirisodikgokeng.",16.838458,1616570,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,23,vkz-02eecffa-f796-4441-98f5-1ba89635c413,vkz-5d5b1c2d-5a39-4380-8424-1ca8ce7b5b8a,2,1,"['PERSON', 'LOCATION']",2022-02-ed2_03_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269468.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0007.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0007.wav,General,Employment,"Youth job creation through fire management program.","O seka wa besa molelo mo mpaananeng fa o ka se kgone go o laola.",8.887271,853256,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,15,vkz-6a6100c8-a8e5-4423-a7e0-dc25ffd3afcf,vkz-e98fbd32-3670-4567-aff6-2ca3f8c84f33,17,0,"['PERSON', 'LOCATION']",2018-06-ed1_04_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269523.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0008.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0008.wav,General,Aviation,"Designing safe aerial routes for pilots.","""Bontsi jwa barutwana ba rona ke bona ba ba tlhokometseng malapa a bo bona mme ba bangwe ba tlhokometswe ke bonkoko le bontatemogolo ba bona.""",13.664146,1311836,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,25,vkz-f64e4891-9ca0-4cc8-81bf-85bff548b3a6,vkz-41729f35-03bd-49fa-9245-644bfc6932f8,12,0,['PERSON'],2018-10-ed2_03_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269558.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0009.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0009.wav,General,Professionalism,"Enhancing public service integrity and efficiency.","Seno se raya gore tirelopuso e tshwanetse",6.277750,602742,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,7,vkz-9c9d9f1b-ac1a-4e76-a93a-027640fe2f75,vkz-ff00bacf-229f-4716-bbfd-884565af6aed,4,0,['PERSON'],2021-03-ed2_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269640.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0010.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0010.wav,General,Transformation,"SOEs revitalizing economic and social sectors.","Fa ditlhagisiwa tsa naga ya rona tse di rekisediwang dinaga tsa boditšhaba di tswelela go gola, ikonomi ya rona le yona e tla kgona go gola le go tlhagisa ditšhono tse dingwe tsa ditiro.",18.893333,1813838,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,36,vkz-ea9dc67c-7e1e-4824-8175-76a9216d7a60,vkz-437ebfb5-8417-4cf7-9a40-67cfe0ebff1e,3,24,"['PERSON', 'LOCATION']",2021-07-ed2_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269711.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0011.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0011.wav,General,Recognition,,"Monna wa gagwe o neetswe sekgele sa tlhagisô ya puo kwa khonferenseng.",8.867688,851376,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,12,wrdnt-9bb95241-4061-413f-8632-c0c08e0a1a8c,wrdnt-24c1f75b-7028-488d-b1c1-594dcd41ecca,,,,,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269825.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0012.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0012.wav,General,Empowerment,"Black women-owned business acquires fuel terminal","Wasaa e rekile didirisiwa tsotlhe tsa lefelo leno tse di kgonang go rwalwa mmogo le go reka tetla ya go nna beng ba dišere tse di ka dirang 20% tsa dipeipi tse di tswang ko leokwane le gogwang teng le tse di tshololang leokwane koo le tshololwang teng.",33.120000,3179598,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,48,vkz-caa7bc4d-7678-42be-bf42-bbaf8ae8b7b0,vkz-e09a593b-29e1-451b-8b43-85f05d09cae1,3,2,"['PERSON', 'LOCATION']",2022-06-ed2_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744269889.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0013.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0013.wav,General,Corruption,"Commission investigates state corruption.","Mo dingwageng di le tharo tse di fetileng re dirile go utlwagala go samaganan le bonweenwee le ditiragalo tsa go goga puso ka nko.",16.303667,1565230,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,24,vkz-1723d3ee-378e-48c3-8e90-7bfb13938669,vkz-30ee351a-81d2-488d-932f-7f778044621e,10,2,"['PERSON', 'NRP', 'LOCATION']",2021-09-ed1_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744270351.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0014.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0014.wav,General,Liberation,"End of oppression in a nation.","melaokiletso e e gagametseng ya go somarela metsi go baagi le bagwebi.",8.192542,786562,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,12,vkz-0592d034-9d44-4050-aa9c-c69dfbc3fd27,vkz-77cfb7c0-5700-4ae3-b50d-88567aab3c58,15,2,"['PERSON', 'LOCATION']",2018-04-ed2_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744270414.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0015.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0015.wav,General,Dignity,"Struggle for human dignity in South Africa","Puso e dira dipeeletso mo thutong ya bomapimpana (ECD), go dira gore bana ba nne le bokgoni jwa go ithuta ba sa le bannye, mmogo le go ba rola boima ba tshokolo ka sekema sa go fepa bana ba sekolo go dira gore bana bano ba kgone go tobana fela le dibuka tsa bona gore ba kgone go ntsha dipholo tse dintle tse ba ka di kgonang.",38.931667,3737518,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,67,vkz-216daf8a-94a2-4b06-8520-c9bd0e58ded4,vkz-c785afcf-cfec-4676-91b4-800324575dac,2,13,"['PERSON', 'LOCATION']",2022-10-ed1_03_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744270486.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0016.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0016.wav,General,Efficiency,"Improving Durban Port's operational efficiency","Ba bolaodi ba na le maano a magolo a a itumedisang a go atolosa lefelo leno mo dikarolong tsotlhe di le tlhano tsa lona.",13.266521,1273664,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.11,24,vkz-75881d2e-ddff-48ee-8382-b3540c98acc4,vkz-d7d4f725-aaff-499d-85e5-d6ec1c383bf1,19,0,['PERSON'],2021-05-ed1_01_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744270953.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0017.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0017.wav,General,Empowerment,"Webinar on business registration simplification.","Sešweng jaana go tshwerwe kopano ya Inthanete ya Vuk Talks le ba Setheo sa Puso sa Tlhaeletsano le Tshedimosetso (GCIS), mo maitlhomo e neng e le go lemosa baagi ka maikarabelo, dipholisi le ditirelo tse di tlamelwang ke ba Khomišene ya Dithata tsa Dithoto le Dikhamphani, ba Bothati jwa Dikhamphani (CT) mmogo le ba Khomišene ya Matlafatso ya Maemo a Ikonomi a Bathobantsho (B-BBEE).",46.730563,4486212,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.85,67,vkz-ea2d045c-479c-4251-b3df-2fec92ad641f,vkz-7c0f1abe-f858-4fe5-a35d-3c8fafcc8d3d,3,0,"['PERSON', 'LOCATION']",2022-02-ed1_02_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744271120.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0018.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0018.wav,General,Resilience,"Supporting students during pandemic challenges.","Ba tshwanetse go ipotsolotsa gore a ba na le tshedimosetso e e senang bana ba phefo ka ga COVID -19 fa go ka diragala gore ba iphitlhele ba na le yona gongwe mongwe yo ba phelang le ena a ka fitlhelwa a na le yona.",17.623396,1691924,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.85,45,vkz-423d078e-9ee1-483d-9216-518c3cbe24bf,vkz-c4b639f8-1854-43dc-b377-d95087ffc059,11,1,"['PERSON', 'NRP']",2021-08-ed2_02_tsn.txt,
433a8e31-0af0-11f0-b40b-0242ac120004,scripted,recording-1744271167.wav,TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0019.wav,audio/TSN/433a8e31-0af0-11f0-b40b-0242ac120004/scripted/General/TSN-433a8e31-0af0-11f0-b40b-0242ac120004-SCR-General-0019.wav,General,Activism,"Protest against gender-based violence","Melaotlhomo eno, re tla bo re diragatsa seo re se solofeditseng badiraditshupetso ba mo mogwantong wa mo ngwaneng o o fetileng mmogo le basadi botlhe ba naga ya rona.",19.683354,1889680,b64db5a4e75562f84a224f18235e61c0e1df8d0bbcad4ad3c02b7cdea8e4805a,Speakerphone,30.85,29,vkz-2069f5c2-94fc-4722-bb8a-b4adee34c68b,vkz-5ce29722-9943-471a-aa28-741bad322b2a,3,10,"['PERSON', 'LOCATION']",2020-09-ed2_01_tsn.txt,
